c_com_1[1],c_com_1[2],c_com_1[3],c_com_2[1],c_com_2[2],c_com_2[3],c_vel_1[1],c_vel_1[2],c_vel_1[3],c_vel_2[1],c_vel_2[2],c_vel_2[3],c_q_1[1],c_q_1[2],c_q_1[3],c_q_1[4],c_q_2[1],c_q_2[2],c_q_2[3],c_q_2[4],c_av_1[1],c_av_1[2],c_av_1[3],c_av_2[1],c_av_2[2],c_av_2[3],c_am_1[1],c_am_1[2],c_am_1[3],c_am_2[1],c_am_2[2],c_am_2[3],c_i_1[1],c_i_1[2],c_i_1[3],c_i_2[1],c_i_2[2],c_i_2[3]
3.76151,0.940652,6.48172,2.49276,1.8444,3.70524,0.175024,-0.0995265,0.213246,-0.171695,0.113123,-0.183354,-0.469415,-0.176115,-0.224244,0.835672,-0.358177,-0.64564,0.319866,-0.593754,0.117358,-0.267693,-0.452416,-0.320433,0.368119,-0.0154006,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.77878,0.93086,6.50255,2.47581,1.85555,3.6874,0.170488,-0.0963015,0.203384,-0.167159,0.109898,-0.173492,-0.465052,-0.175305,-0.250364,0.830851,-0.343184,-0.65102,0.337145,-0.587138,0.129185,-0.269083,-0.44835,-0.318305,0.36996,-0.0153981,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.7956,0.921394,6.52239,2.45933,1.86638,3.67055,0.165833,-0.0930039,0.193388,-0.162504,0.1066,-0.163497,-0.459806,-0.174401,-0.276263,0.825737,-0.328021,-0.6561,0.354186,-0.580075,0.14059,-0.271337,-0.443534,-0.316167,0.371784,-0.0155344,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.81195,0.912262,6.54123,2.44332,1.87687,3.65471,0.161062,-0.0896358,0.183267,-0.157733,0.103232,-0.153375,-0.453685,-0.173446,-0.301906,0.820329,-0.312699,-0.660877,0.370982,-0.572568,0.151465,-0.274435,-0.438014,-0.314022,0.373585,-0.015809,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.82781,0.903469,6.55904,2.42779,1.88702,3.63988,0.156179,-0.0861997,0.173027,-0.15285,0.0997961,-0.143135,-0.446697,-0.172483,-0.327261,0.814624,-0.297231,-0.665345,0.387523,-0.56462,0.161707,-0.278348,-0.431839,-0.311878,0.37536,-0.0162213,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.84318,0.895024,6.57583,2.41275,1.89682,3.62608,0.151187,-0.082698,0.162676,-0.147857,0.0962944,-0.132784,-0.438856,-0.171553,-0.352297,0.808617,-0.281627,-0.669501,0.403802,-0.556236,0.171222,-0.283038,-0.42507,-0.309738,0.377103,-0.0167703,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.85804,0.886932,6.59157,2.39822,1.90628,3.61333,0.146089,-0.0791331,0.15222,-0.14276,0.0927296,-0.122328,-0.430178,-0.170697,-0.376982,0.802305,-0.265901,-0.67334,0.419811,-0.54742,0.179918,-0.288462,-0.417769,-0.307609,0.378811,-0.0174546,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.87239,0.879199,6.60627,2.3842,1.91537,3.60162,0.140889,-0.0755077,0.141668,-0.13756,0.0891041,-0.111776,-0.420685,-0.169955,-0.401285,0.795682,-0.250065,-0.676858,0.43554,-0.538177,0.187715,-0.294568,-0.410006,-0.305495,0.38048,-0.0182725,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.88622,0.871832,6.6199,2.37071,1.9241,3.59097,0.135592,-0.0718241,0.131026,-0.132262,0.0854206,-0.101134,-0.410398,-0.169367,-0.425178,0.788741,-0.23413,-0.680053,0.450984,-0.528512,0.194538,-0.3013,-0.401853,-0.303403,0.382104,-0.019222,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.89951,0.864836,6.63247,2.35775,1.93245,3.5814,0.130199,-0.0680852,0.120302,-0.12687,0.0816816,-0.0904103,-0.399346,-0.168969,-0.448632,0.781474,-0.218108,-0.682919,0.466133,-0.518431,0.200324,-0.308593,-0.393387,-0.301336,0.38368,-0.0203006,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.91226,0.858217,6.64396,2.34534,1.94043,3.57289,0.124716,-0.0642934,0.109504,-0.121387,0.0778898,-0.0796123,-0.387557,-0.168797,-0.471619,0.773875,-0.202013,-0.685454,0.480981,-0.507938,0.205018,-0.316379,-0.384687,-0.299301,0.385204,-0.0215058,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.92445,0.851979,6.65437,2.33348,1.94803,3.56548,0.119147,-0.0604514,0.0986394,-0.115817,0.0740479,-0.0687475,-0.375064,-0.168886,-0.494115,0.765934,-0.185856,-0.687654,0.49552,-0.497041,0.208576,-0.324585,-0.375836,-0.297302,0.386673,-0.0228346,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.93608,0.846128,6.66369,2.32218,1.95524,3.55915,0.113494,-0.056562,0.0877156,-0.110164,0.0701585,-0.0578237,-0.361902,-0.169266,-0.516095,0.757642,-0.16965,-0.689516,0.509744,-0.485745,0.210965,-0.333134,-0.366917,-0.295344,0.388083,-0.0242836,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.94715,0.840668,6.67191,2.31145,1.96206,3.55391,0.107762,-0.0526279,0.0767404,-0.104433,0.0662244,-0.0468486,-0.348111,-0.169968,-0.537534,0.74899,-0.153406,-0.691037,0.523646,-0.474057,0.212162,-0.341945,-0.358013,-0.293432,0.389429,-0.0258492,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.95763,0.835604,6.67903,2.30129,1.96848,3.54978,0.101956,-0.0486519,0.0657217,-0.0986265,0.0622484,-0.0358298,-0.33373,-0.171019,-0.558412,0.739968,-0.137138,-0.692214,0.537219,-0.461984,0.212156,-0.350935,-0.349209,-0.291572,0.39071,-0.0275276,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.96753,0.830939,6.68505,2.29173,1.97451,3.54675,0.0960788,-0.0446368,0.0546671,-0.0927493,0.0582332,-0.0247753,-0.318802,-0.172443,-0.578708,0.730565,-0.120856,-0.693045,0.550457,-0.449533,0.210946,-0.36002,-0.340586,-0.289766,0.391921,-0.0293145,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.97685,0.826678,6.68997,2.28275,1.98013,3.54482,0.090135,-0.0405854,0.0435846,-0.0868056,0.0541818,-0.0136927,-0.303373,-0.174262,-0.598403,0.720771,-0.104574,-0.693527,0.563353,-0.436713,0.208545,-0.369115,-0.332228,-0.288021,0.39306,-0.0312056,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.98556,0.822823,6.69377,2.27437,1.98534,3.54401,0.0841289,-0.0365005,0.0324818,-0.0807994,0.050097,-0.00258992,-0.287488,-0.176495,-0.617481,0.710576,-0.0883029,-0.693657,0.575903,-0.42353,0.204975,-0.378133,-0.324211,-0.28634,0.394123,-0.0331961,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.99367,0.819379,6.69646,2.26659,1.99015,3.54431,0.0780645,-0.0323852,0.0213666,-0.0747351,0.0459816,0.00852522,-0.271197,-0.179159,-0.635924,0.699967,-0.0720555,-0.693435,0.5881,-0.409994,0.200269,-0.38699,-0.316612,-0.284728,0.395109,-0.0352811,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.00117,0.816347,6.69804,2.25942,1.99454,3.54572,0.0719463,-0.0282421,0.010247,-0.0686169,0.0418386,0.0196449,-0.25455,-0.182265,-0.653721,0.688936,-0.0558434,-0.692857,0.599939,-0.396112,0.194472,-0.395603,-0.309501,-0.283188,0.396015,-0.0374554,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.00806,0.813731,6.69851,2.25287,1.99851,3.54824,0.0657785,-0.0240744,-0.000869388,-0.0624491,0.0376708,0.0307613,-0.237596,-0.185824,-0.670858,0.677471,-0.0396787,-0.691922,0.611414,-0.381893,0.187639,-0.40389,-0.302947,-0.281724,0.396838,-0.0397136,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.01432,0.811533,6.69787,2.24693,2.00207,3.55187,0.0595655,-0.0198849,-0.0119746,-0.0562361,0.0334813,0.0418665,-0.220389,-0.189843,-0.687325,0.665562,-0.0235731,-0.690629,0.622522,-0.367346,0.179832,-0.411774,-0.297009,-0.280341,0.397576,-0.0420501,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.01997,0.809755,6.69612,2.24162,2.00521,3.55661,0.0533116,-0.0156765,-0.0230608,-0.0499822,0.029273,0.0529527,-0.202981,-0.194325,-0.703112,0.6532,-0.0075385,-0.688975,0.633256,-0.352481,0.171127,-0.419181,-0.291745,-0.279041,0.398228,-0.0444591,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.02499,0.808398,6.69326,2.23694,2.00792,3.56246,0.0470213,-0.0114523,-0.0341202,-0.0436919,0.0250488,0.0640121,-0.185425,-0.19927,-0.718213,0.640374,0.00841357,-0.686961,0.643613,-0.337308,0.161605,-0.42604,-0.287204,-0.277827,0.398792,-0.0469346,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.02937,0.807465,6.6893,2.23288,2.01022,3.56941,0.040699,-0.00721526,-0.045145,-0.0373696,0.0208117,0.0750369,-0.167775,-0.204674,-0.732622,0.627076,0.0242715,-0.684585,0.653588,-0.321835,0.151355,-0.432287,-0.283429,-0.276703,0.399267,-0.0494704,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.03312,0.806955,6.68423,2.22946,2.01209,3.57746,0.0343492,-0.00296831,-0.0561274,-0.0310197,0.0165648,0.0860193,-0.150083,-0.210531,-0.746336,0.613298,0.040024,-0.681846,0.663177,-0.306073,0.140474,-0.437864,-0.280454,-0.275672,0.399651,-0.0520603,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.03624,0.806871,6.67807,2.22668,2.01353,3.58661,0.0279763,0.00128554,-0.0670597,-0.0246468,0.0123109,0.0969515,-0.132402,-0.216831,-0.759351,0.599032,0.0556596,-0.678743,0.672377,-0.290032,0.129064,-0.442717,-0.278309,-0.274735,0.399943,-0.0546979,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.03872,0.807213,6.67082,2.22454,2.01455,3.59685,0.0215848,0.00554327,-0.0779341,-0.0182554,0.00805318,0.107826,-0.114785,-0.223561,-0.771668,0.584272,0.0711672,-0.675277,0.681184,-0.273724,0.117233,-0.446803,-0.277013,-0.273896,0.400143,-0.0573764,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.04056,0.80798,6.66249,2.22303,2.01514,3.60817,0.0151793,0.00980189,-0.088743,-0.0118499,0.00379456,0.118635,-0.0972841,-0.230704,-0.783286,0.569011,0.0865357,-0.671447,0.689594,-0.257158,0.105092,-0.450081,-0.276578,-0.273157,0.400251,-0.0600894,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.04175,0.809173,6.65308,2.22217,2.01531,3.62058,0.00876426,0.0140584,-0.0994787,-0.00543483,-0.000461944,0.129371,-0.0799487,-0.238241,-0.794209,0.553246,0.101754,-0.667253,0.697605,-0.240345,0.092755,-0.452521,-0.277009,-0.272518,0.400265,-0.0628301,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.04231,0.810792,6.64259,2.22194,2.01505,3.63405,0.00234421,0.0183098,-0.110134,0.000985221,-0.00471332,0.140026,-0.0628285,-0.24615,-0.804441,0.536971,0.116812,-0.662696,0.705214,-0.223297,0.0803381,-0.4541,-0.278301,-0.271983,0.400186,-0.0655916,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.04222,0.812835,6.63105,2.22236,2.01436,3.64858,-0.00407632,0.022553,-0.120701,0.00740575,-0.00895658,0.150592,-0.0459712,-0.254405,-0.813986,0.520184,0.131699,-0.657775,0.712419,-0.206026,0.0679582,-0.454803,-0.280442,-0.271551,0.400015,-0.068367,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.04149,0.815302,6.61846,2.22342,2.01326,3.66416,-0.0104928,0.0267852,-0.131172,0.0138222,-0.0131887,0.161064,-0.0294227,-0.262977,-0.822851,0.502885,0.146404,-0.652492,0.719216,-0.188543,0.0557317,-0.454624,-0.283413,-0.271225,0.399751,-0.0711496,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.04013,0.818191,6.60482,2.22513,2.01173,3.68079,-0.0169007,0.0310032,-0.14154,0.0202301,-0.0174068,0.171432,-0.0132272,-0.271837,-0.831044,0.485072,0.160918,-0.646847,0.725604,-0.170859,0.0437738,-0.453565,-0.287185,-0.271005,0.399395,-0.0739324,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.03812,0.821502,6.59015,2.22747,2.00978,3.69844,-0.0232955,0.0352042,-0.151797,0.0266249,-0.0216077,0.181689,0.00257353,-0.280949,-0.838575,0.466747,0.175229,-0.640842,0.731582,-0.152986,0.0321968,-0.451634,-0.291723,-0.270892,0.398948,-0.0767084,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.03547,0.825231,6.57446,2.23045,2.00741,3.71712,-0.0296727,0.0393851,-0.161937,0.0330021,-0.0257887,0.191829,0.0179398,-0.290279,-0.845452,0.447913,0.189329,-0.634477,0.737146,-0.134938,0.0211097,-0.448851,-0.296983,-0.270885,0.398411,-0.0794708,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.03218,0.829378,6.55777,2.23407,2.00462,3.73681,-0.0360278,0.0435431,-0.171953,0.0393572,-0.0299466,0.201844,0.0328346,-0.299789,-0.851688,0.428573,0.203208,-0.627755,0.742298,-0.116725,0.0106168,-0.445242,-0.302917,-0.270986,0.397786,-0.0822127,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.02826,0.833939,6.54008,2.23832,2.00142,3.75749,-0.0423563,0.0476751,-0.181836,0.0456857,-0.0340786,0.211728,0.0472234,-0.309438,-0.857295,0.408733,0.216856,-0.620676,0.747034,-0.0983615,0.000816786,-0.44084,-0.309469,-0.271193,0.397074,-0.0849273,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.02371,0.838912,6.52141,2.24321,1.9978,3.77915,-0.0486538,0.0517783,-0.191581,0.0519832,-0.0381818,0.221472,0.0610748,-0.319185,-0.862285,0.3884,0.230264,-0.613244,0.751354,-0.0798588,-0.00819811,-0.435688,-0.316577,-0.271506,0.396277,-0.0876079,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.01853,0.844294,6.50177,2.24872,1.99378,3.80178,-0.0549157,0.0558497,-0.201179,0.0582451,-0.0422533,0.231071,0.07436,-0.328986,-0.866673,0.367582,0.243423,-0.605459,0.755258,-0.06123,-0.0163431,-0.429832,-0.324175,-0.271924,0.395397,-0.0902477,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.01273,0.850081,6.48118,2.25485,1.98935,3.82536,-0.0611377,0.0598866,-0.210626,0.0644672,-0.0462901,0.240518,0.0870536,-0.338797,-0.870473,0.346289,0.256325,-0.597325,0.758746,-0.0424881,-0.0235416,-0.42333,-0.33219,-0.272447,0.394435,-0.0928402,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
4.00631,0.85627,6.45965,2.26161,1.98453,3.84987,-0.0673155,0.063886,-0.219913,0.0706449,-0.0502896,0.249805,0.0991331,-0.348571,-0.873699,0.324533,0.26896,-0.588844,0.761816,-0.0236461,-0.0297258,-0.416241,-0.340547,-0.273073,0.393395,-0.0953791,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.99927,0.862857,6.4372,2.26898,1.9793,3.87531,-0.0734446,0.0678451,-0.229035,0.076774,-0.0542487,0.258927,0.110579,-0.358262,-0.876367,0.302326,0.281321,-0.580019,0.76447,-0.00471697,-0.0348375,-0.408632,-0.349168,-0.2738,0.392279,-0.0978579,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.99162,0.869837,6.41385,2.27696,1.97368,3.90165,-0.0795207,0.0717612,-0.237984,0.0828501,-0.0581648,0.267876,0.121377,-0.367823,-0.878494,0.279683,0.293399,-0.570852,0.766708,0.014286,-0.0388288,-0.400576,-0.357972,-0.274627,0.39109,-0.100271,0.469248,-2.01023,-2.05238,-0.967975,1.11875,-0.219623,3.0,3.0,6.0,6.0,3.0,3.0
3.9946,0.866438,6.4342,2.27432,1.97844,3.88429,0.0354019,-0.0403469,0.233441,-0.0320724,0.0539434,-0.203549,0.108963,-0.366326,-0.885061,0.265705,0.321426,-0.570993,0.754653,0.0339491,0.0486805,0.182023,-0.370119,0.0613459,0.750268,0.0294847,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
3.99783,0.8626,6.45709,2.27142,1.98363,3.86439,0.0293227,-0.0364084,0.224371,-0.0259933,0.0500048,-0.194479,0.0947691,-0.363541,-0.891719,0.252377,0.350643,-0.571242,0.740229,0.0528399,0.0547544,0.183753,-0.368412,0.0728361,0.748499,0.0444938,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
4.00046,0.859157,6.47907,2.26912,1.98844,3.8454,0.023224,-0.0324393,0.215152,-0.0198946,0.0460358,-0.185261,0.0805719,-0.360298,-0.89809,0.239015,0.379733,-0.570881,0.724485,0.0708492,0.0609191,0.185162,-0.366735,0.0855139,0.746196,0.0584366,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
4.00248,0.856113,6.50012,2.26744,1.99284,3.82734,0.0171101,-0.0284426,0.205793,-0.0137807,0.0420391,-0.175901,0.066388,-0.3566,-0.90417,0.225622,0.40862,-0.569944,0.707431,0.0879493,0.0671585,0.186246,-0.365093,0.0992795,0.743377,0.0712034,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
4.00388,0.85347,6.52022,2.26637,1.99684,3.81022,0.0109853,-0.024421,0.196299,-0.00765586,0.0380175,-0.166407,0.0522335,-0.352449,-0.909957,0.212201,0.437228,-0.568469,0.689083,0.104116,0.0734562,0.187002,-0.36349,0.114025,0.740064,0.082694,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
4.00467,0.851229,6.53937,2.26591,2.00044,3.79406,0.00485392,-0.0203774,0.186677,-0.00152449,0.0339739,-0.156785,0.0381245,-0.347847,-0.915448,0.198754,0.465479,-0.566493,0.669459,0.11933,0.0797956,0.187428,-0.361931,0.129634,0.736285,0.0928181,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
4.00485,0.849395,6.55755,2.26606,2.00364,3.77887,-0.0012797,-0.0163146,0.176934,0.00460913,0.0299111,-0.147042,0.0240771,-0.3428,-0.92064,0.185284,0.493299,-0.564054,0.648582,0.133573,0.0861601,0.187524,-0.360419,0.145985,0.732067,0.101496,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
4.00442,0.847967,6.57475,2.26683,2.00642,3.76466,-0.00741125,-0.0122356,0.167077,0.0107407,0.025832,-0.137185,0.0101069,-0.33731,-0.92553,0.171794,0.520609,-0.561189,0.626476,0.146834,0.092533,0.187288,-0.358959,0.162948,0.727445,0.10866,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
4.00337,0.846948,6.59096,2.26821,2.0088,3.75144,-0.0135364,-0.00814307,0.157112,0.0168658,0.0217395,-0.12722,-0.00377015,-0.331383,-0.930117,0.158286,0.547337,-0.557936,0.603171,0.159104,0.0988976,0.186722,-0.357554,0.18039,0.722455,0.114253,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
4.00171,0.846339,6.60617,2.2702,2.01077,3.73922,-0.0196508,-0.00404002,0.147047,0.0229802,0.0176365,-0.117155,-0.0175385,-0.325023,-0.934396,0.144763,0.573406,-0.554334,0.578698,0.170377,0.105237,0.185826,-0.356208,0.198175,0.717135,0.118231,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
3.99944,0.84614,6.62037,2.2728,2.01233,3.72801,-0.0257502,7.06695e-05,0.136889,0.0290796,0.0135258,-0.106997,-0.0311827,-0.318236,-0.938367,0.131228,0.598743,-0.550419,0.553091,0.180652,0.111535,0.184604,-0.354925,0.216163,0.711529,0.120564,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
3.99656,0.846353,6.63355,2.27602,2.01348,3.71782,-0.0318302,0.00418611,0.126645,0.0351597,0.00941034,-0.096753,-0.0446874,-0.31103,-0.942027,0.117682,0.623277,-0.546229,0.526389,0.189931,0.117774,0.183059,-0.353708,0.234212,0.705679,0.121233,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
3.99308,0.846978,6.6457,2.27983,2.01421,3.70866,-0.0378867,0.00830338,0.116322,0.0412161,0.00529306,-0.0864301,-0.0580377,-0.303409,-0.945374,0.104128,0.646937,-0.541801,0.498631,0.198221,0.123939,0.181194,-0.35256,0.25218,0.699632,0.120232,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
3.98899,0.848014,6.65681,2.28426,2.01454,3.70054,-0.0439152,0.0124196,0.105927,0.0472446,0.00117685,-0.0760356,-0.0712185,-0.295382,-0.948406,0.0905695,0.669653,-0.537169,0.469862,0.205532,0.130013,0.179014,-0.351484,0.269927,0.693435,0.11757,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
3.98429,0.849461,6.66688,2.28928,2.01445,3.69346,-0.0499115,0.0165319,0.0954689,0.053241,-0.0029354,-0.065577,-0.0842153,-0.286957,-0.951122,0.0770079,0.69136,-0.53237,0.440128,0.211876,0.13598,0.176526,-0.350483,0.287312,0.687137,0.113267,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
3.979,0.85132,6.6759,2.29491,2.01395,3.68742,-0.0558715,0.0206372,0.0849534,0.0592009,-0.00704079,-0.0550615,-0.0970137,-0.278141,-0.95352,0.0634458,0.711993,-0.527436,0.409477,0.21727,0.141825,0.173735,-0.34956,0.3042,0.680788,0.107358,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
3.97312,0.853588,6.68387,2.30112,2.01304,3.68245,-0.0617909,0.0247329,0.0743886,0.0651203,-0.0111364,-0.0444967,-0.1096,-0.268943,-0.955599,0.0498856,0.731488,-0.522401,0.377962,0.221735,0.147532,0.17065,-0.348717,0.320457,0.674437,0.099888,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
3.96665,0.856266,6.69078,2.30793,2.01172,3.67853,-0.0676655,0.0288158,0.0637818,0.070995,-0.0152194,-0.03389,-0.121959,-0.259372,-0.957357,0.0363297,0.749788,-0.517297,0.345635,0.225295,0.153086,0.167277,-0.347956,0.335956,0.668134,0.0909165,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
3.95959,0.859351,6.69663,2.31532,2.01,3.67567,-0.0734913,0.0328833,0.0531406,0.0768207,-0.0192868,-0.0232488,-0.134078,-0.249439,-0.958793,0.0227803,0.766835,-0.512153,0.312554,0.227975,0.158473,0.163627,-0.347279,0.350575,0.661929,0.0805138,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
3.95195,0.862842,6.70141,2.32329,2.00787,3.67388,-0.079264,0.0369323,0.0424725,0.0825934,-0.0233359,-0.0125806,-0.145944,-0.239153,-0.959907,0.00923979,0.782575,-0.506999,0.278777,0.229806,0.163679,0.159708,-0.346689,0.364199,0.65587,0.0687617,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
3.94374,0.866737,6.70512,2.33184,2.00533,3.67315,-0.0849796,0.0409601,0.0317849,0.088309,-0.0273636,-0.00189305,-0.157544,-0.228524,-0.960697,-0.00428958,0.796959,-0.501862,0.244363,0.230821,0.168689,0.155531,-0.346186,0.376721,0.650006,0.0557526,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
3.93496,0.871033,6.70776,2.34095,2.00239,3.6735,-0.0906341,0.0449638,0.0210855,0.0939635,-0.0313673,0.0088064,-0.168866,-0.217563,-0.961163,-0.0178056,0.809937,-0.496767,0.209376,0.231054,0.17349,0.151107,-0.345772,0.388043,0.644382,0.0415886,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
3.92561,0.875729,6.70934,2.35063,1.99906,3.67491,-0.0962234,0.0489405,0.0103817,0.0995529,-0.0353441,0.0195102,-0.179896,-0.206282,-0.961304,-0.031306,0.821468,-0.491737,0.173878,0.230545,0.178071,0.146447,-0.345448,0.398075,0.639042,0.0263811,0.347608,0.238925,-1.47852,0.824883,2.50665,-0.335958,3.0,3.0,6.0,6.0,3.0,3.0
